,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
1981/8/29,0.8252,0.619512195,1.138189655,1.39,0.869833333,0.382432432,1.659666667,0.656481481,0.419863014,0.801018519,2.218171429,1.954710145,0.515042735,0.567878788,0.691382979,1.979310345,0.648089888,0.944519231,1.008863636,0.870540541,1.053781513,2.175686275,0.959264706,2.291084337,2.647928287,0.752711864,1.717358491,2.432261905,0.924516129,1.014285714,1.979833333,0.673921569,1.091147541,1.070847458,1.076011561,2.347222222,2.380346821,1.545496689,1.832954545,1.0185,1.694666667,2.771264368,1.070217391,1.829615385,0.980208333,1.977826087,1.079464286,2.0796,2.292025316,1.643157895,2.73,1.490603448,1.660471698,1.766415094,0.797323944,1.783297872,1.682636364,2.660909091,2.666289308,1.62627907,2.770701754,2.17371134,1.311470588,1.050722892,2.718478261,2.610208333,2.723267327,2.417727273,2.390945946
1981/9/6,0.723,0.529837398,0.976206897,1.186,0.715,0.349189189,1.400666667,0.568796296,0.36890411,0.666666667,1.853485714,1.661666667,0.456324786,0.503636364,0.626808511,1.675,0.548764045,0.795576923,0.856931818,0.771891892,0.870420168,1.860588235,0.836470588,1.958674699,2.187848606,0.666271186,1.455157233,2.078095238,0.78916129,0.859821429,1.706333333,0.600882353,0.926721311,0.924237288,0.931445087,1.915555556,1.986358382,1.335629139,1.597272727,0.885166667,1.437166667,2.295632184,0.938913043,1.661346154,0.843402778,1.636521739,0.926428571,1.7412,1.946962025,1.441973684,2.305425532,1.273362069,1.419764151,1.601320755,0.66971831,1.607553191,1.516,2.28969697,2.277610063,1.372906977,2.375614035,1.952268041,1.117352941,0.918554217,2.323333333,2.251302083,2.362178218,2.128636364,2.130945946
1981/9/14,0.609,0.433333333,0.799482759,0.957666667,0.5635,0.301891892,1.117111111,0.463796296,0.308219178,0.530925926,1.459085714,1.336521739,0.378888889,0.418848485,0.528617021,1.346551724,0.444494382,0.631538462,0.681477273,0.634864865,0.681512605,1.492352941,0.696911765,1.583855422,1.704541833,0.55220339,1.168238994,1.671666667,0.630387097,0.687589286,1.386,0.51627451,0.740382514,0.75220339,0.753988439,1.488333333,1.56,1.08410596,1.322272727,0.723166667,1.154833333,1.787126437,0.769130435,1.419230769,0.693541667,1.281304348,0.754285714,1.3712,1.562531646,1.189473684,1.833404255,1.022672414,1.146603774,1.371698113,0.542816901,1.368510638,1.285454545,1.857272727,1.830377358,1.094186047,1.915438596,1.653195876,0.899411765,0.756385542,1.871449275,1.84609375,1.920792079,1.794924242,1.832972973
1981/9/22,0.5042,0.350731707,0.639741379,0.752333333,0.439166667,0.245675676,0.870222222,0.361481481,0.247534247,0.418888889,1.1192,1.047753623,0.300854701,0.336363636,0.421595745,1.061724138,0.357191011,0.485961538,0.521818182,0.494594595,0.521092437,1.153137255,0.565955882,1.239879518,1.311075697,0.442372881,0.918427673,1.293928571,0.483354839,0.534285714,1.093666667,0.441078431,0.572513661,0.601525424,0.591791908,1.156666667,1.199942197,0.854834437,1.068181818,0.5775,0.902833333,1.364597701,0.609782609,1.165961538,0.571111111,0.979130435,0.5975,1.0464,1.227468354,0.945921053,1.415319149,0.790517241,0.896462264,1.137358491,0.44915493,1.120425532,1.053636364,1.460909091,1.407106918,0.839883721,1.490350877,1.344020619,0.698970588,0.598192771,1.457318841,1.461822917,1.498514851,1.471363636,1.548243243
1981/9/30,0.409,0.286585366,0.507931034,0.580666667,0.343666667,0.197567568,0.671666667,0.279814815,0.197945205,0.333888889,0.848057143,0.812318841,0.235299145,0.267212121,0.330106383,0.835689655,0.292247191,0.373942308,0.396931818,0.378648649,0.404117647,0.883333333,0.460367647,0.965060241,1.017848606,0.353559322,0.717672956,0.992857143,0.365290323,0.413660714,0.861,0.386666667,0.437923497,0.48,0.468092486,0.916111111,0.924797688,0.673576159,0.8525,0.464833333,0.702666667,1.039425287,0.484130435,0.941730769,0.476805556,0.740434783,0.475178571,0.7804,0.964050633,0.742763158,1.077659574,0.598706897,0.692971698,0.92245283,0.382112676,0.902234043,0.850909091,1.137727273,1.051886792,0.625232558,1.144035088,1.074948454,0.527647059,0.46313253,1.117463768,1.138177083,1.153861386,1.193409091,1.304459459
1981/10/8,0.325,0.232113821,0.397413793,0.436666667,0.271666667,0.156486486,0.515333333,0.217407407,0.156438356,0.268981481,0.644057143,0.618695652,0.183675214,0.21,0.252340426,0.661034483,0.24247191,0.30125,0.308409091,0.288378378,0.334285714,0.687647059,0.374117647,0.753975904,0.805737052,0.287118644,0.56754717,0.770238095,0.275290323,0.330089286,0.69,0.345588235,0.33704918,0.379830508,0.381734104,0.743888889,0.730867052,0.544701987,0.682954545,0.381166667,0.550833333,0.798275862,0.386086957,0.759423077,0.4025,0.566521739,0.384285714,0.5844,0.767468354,0.589868421,0.811808511,0.449137931,0.538915094,0.741698113,0.327605634,0.725744681,0.690181818,0.888787879,0.767987421,0.456744186,0.878947368,0.858865979,0.393529412,0.356626506,0.854710145,0.878489583,0.896138614,0.969772727,1.105945946
1981/10/16,0.2642,0.191382114,0.320603448,0.329666667,0.218833333,0.128918919,0.401777778,0.180555556,0.133561644,0.212777778,0.5008,0.476521739,0.153418803,0.170727273,0.203404255,0.550344828,0.191797753,0.267115385,0.236590909,0.224594595,0.296134454,0.56372549,0.310735294,0.609759036,0.659960159,0.245762712,0.468742138,0.624642857,0.218387097,0.279285714,0.593833333,0.319509804,0.271420765,0.309830508,0.329017341,0.628888889,0.606242775,0.466556291,0.573863636,0.330333333,0.4395,0.625977011,0.320652174,0.642115385,0.344722222,0.438695652,0.3275,0.4488,0.632405063,0.477894737,0.611914894,0.342327586,0.433066038,0.603207547,0.282957746,0.596276596,0.580181818,0.707272727,0.557610063,0.338023256,0.683157895,0.704639175,0.303088235,0.279879518,0.658985507,0.681979167,0.72029703,0.794242424,0.942027027
1981/10/24,0.2218,0.163333333,0.269913793,0.263666667,0.1915,0.111351351,0.332777778,0.162685185,0.120684932,0.178981481,0.405542857,0.388115942,0.136324786,0.144727273,0.17606383,0.487241379,0.162696629,0.253076923,0.205,0.19027027,0.272773109,0.489607843,0.276470588,0.514457831,0.562031873,0.218135593,0.412515723,0.527142857,0.184903226,0.258125,0.535833333,0.299803922,0.237868852,0.261355932,0.296473988,0.555555556,0.530520231,0.414172185,0.497727273,0.296,0.374333333,0.513908046,0.277826087,0.552692308,0.299166667,0.363478261,0.28875,0.366,0.54443038,0.402631579,0.478829787,0.273362069,0.361084906,0.503584906,0.23915493,0.511702128,0.499090909,0.578181818,0.42163522,0.269651163,0.549824561,0.592268041,0.252205882,0.23373494,0.530144928,0.544375,0.594158416,0.658030303,0.801891892
1981/11/1,0.194,0.124146341,0.202155172,0.218333333,0.139166667,0.1,0.248333333,0.110648148,0.093287671,0.120925926,0.336,0.296376812,0.107264957,0.114969697,0.144893617,0.350172414,0.10741573,0.118653846,0.130909091,0.159459459,0.100504202,0.355686275,0.190147059,0.378795181,0.490159363,0.180169492,0.289748428,0.41202381,0.147483871,0.129107143,0.319,0.248039216,0.16,0.211355932,0.140520231,0.401666667,0.416473988,0.240993377,0.357954545,0.25,0.2775,0.42816092,0.219782609,0.411923077,0.211319444,0.288695652,0.199464286,0.3172,0.440253165,0.258947368,0.396914894,0.217844828,0.275330189,0.387169811,0.166338028,0.387765957,0.360454545,0.49030303,0.343522013,0.227674419,0.465438596,0.497010309,0.213823529,0.194698795,0.446811594,0.453697917,0.511188119,0.569393939,0.693243243
1981/11/9,0.1716,0.107804878,0.175689655,0.19,0.123,0.093783784,0.210333333,0.098333333,0.085616438,0.101851852,0.288228571,0.25057971,0.096837607,0.103030303,0.129787234,0.30137931,0.097977528,0.103269231,0.113977273,0.142702703,0.082857143,0.29745098,0.166029412,0.316024096,0.43561753,0.169830508,0.247484277,0.353095238,0.130645161,0.110357143,0.27,0.236666667,0.141256831,0.188305085,0.115491329,0.347777778,0.365317919,0.204370861,0.304318182,0.2375,0.241166667,0.371264368,0.193913043,0.352307692,0.180069444,0.253478261,0.170357143,0.2808,0.381392405,0.215131579,0.335744681,0.191465517,0.24254717,0.326037736,0.144507042,0.329361702,0.301454545,0.422424242,0.288616352,0.200581395,0.400877193,0.427628866,0.193382353,0.172048193,0.385434783,0.38703125,0.444653465,0.501363636,0.619054054
1981/11/17,0.156,0.095934959,0.155862069,0.152666667,0.108166667,0.086756757,0.180111111,0.087407407,0.077945205,0.085462963,0.253885714,0.212826087,0.085641026,0.092121212,0.116276596,0.218103448,0.089662921,0.090192308,0.099090909,0.130810811,0.068067227,0.252156863,0.147132353,0.267951807,0.388884462,0.15440678,0.203836478,0.303095238,0.11683871,0.092321429,0.231333333,0.180294118,0.124535519,0.159322034,0.090115607,0.302777778,0.320404624,0.173642384,0.265,0.202,0.204166667,0.324252874,0.161956522,0.306153846,0.135208333,0.223913043,0.146071429,0.2536,0.330632911,0.1725,0.291702128,0.169137931,0.217169811,0.276603774,0.108591549,0.28393617,0.255909091,0.367575758,0.250251572,0.184418605,0.354210526,0.375979381,0.174852941,0.155542169,0.339565217,0.336458333,0.38980198,0.448257576,0.560810811
1981/11/25,0.147,0.087723577,0.144913793,0.140333333,0.098666667,0.083243243,0.158666667,0.080555556,0.073835616,0.071388889,0.230457143,0.193768116,0.077435897,0.085030303,0.108617021,0.182413793,0.076404494,0.084903846,0.083977273,0.122702703,0.058151261,0.216666667,0.124705882,0.232771084,0.352988048,0.126779661,0.177169811,0.267142857,0.107483871,0.075892857,0.203166667,0.126862745,0.113934426,0.146271186,0.073815029,0.266666667,0.278786127,0.145827815,0.236136364,0.18,0.176,0.292068966,0.131086957,0.269615385,0.09625,0.203043478,0.124464286,0.2292,0.289240506,0.144605263,0.263191489,0.14887931,0.185518868,0.238490566,0.069859155,0.244361702,0.220818182,0.329242424,0.231320755,0.174883721,0.321578947,0.334845361,0.161764706,0.134457831,0.310869565,0.304479167,0.346237624,0.408030303,0.512027027
1981/12/3,0.1404,0.079430894,0.137155172,0.134333333,0.091166667,0.079189189,0.143666667,0.07537037,0.069726027,0.060833333,0.215885714,0.182028986,0.06991453,0.08,0.102978723,0.16,0.061348315,0.076923077,0.065113636,0.115675676,0.047142857,0.191568627,0.106397059,0.212168675,0.327888446,0.107118644,0.156855346,0.241071429,0.100064516,0.058928571,0.182,0.090588235,0.105191257,0.132033898,0.058034682,0.24,0.247572254,0.121192053,0.214772727,0.129,0.156333333,0.271264368,0.099782609,0.243461538,0.070486111,0.189565217,0.110178571,0.2156,0.256582278,0.123289474,0.249361702,0.136551724,0.165707547,0.216981132,0.053943662,0.21212766,0.199363636,0.304848485,0.222893082,0.168488372,0.301578947,0.307216495,0.151029412,0.120843373,0.295144928,0.28765625,0.321485149,0.38219697,0.471891892
1981/12/11,0.1366,0.076260163,0.133448276,0.132666667,0.087833333,0.078648649,0.136777778,0.074074074,0.068219178,0.057407407,0.204,0.174202899,0.066410256,0.077636364,0.100851064,0.14637931,0.045505618,0.073269231,0.055113636,0.113243243,0.043865546,0.174901961,0.086544118,0.197951807,0.307330677,0.097627119,0.144591195,0.221190476,0.097548387,0.054553571,0.167,0.058921569,0.10147541,0.126610169,0.053121387,0.221111111,0.222543353,0.105629139,0.200454545,0.111166667,0.1405,0.254137931,0.087173913,0.224230769,0.061944444,0.179565217,0.103035714,0.2052,0.229746835,0.113289474,0.23712766,0.128017241,0.146367925,0.200566038,0.045070423,0.19606383,0.183727273,0.283030303,0.216415094,0.165581395,0.282631579,0.284742268,0.145588235,0.116024096,0.280942029,0.273385417,0.299009901,0.360909091,0.431756757
1981/12/19,0.134,0.07495935,0.130258621,0.130333333,0.084666667,0.077027027,0.130555556,0.07287037,0.066575342,0.055,0.195028571,0.167318841,0.064700855,0.076545455,0.099042553,0.137413793,0.03505618,0.070961538,0.05125,0.11,0.041764706,0.161568627,0.071911765,0.186626506,0.290996016,0.085423729,0.13509434,0.206071429,0.09516129,0.051517857,0.157333333,0.034313725,0.098087432,0.120847458,0.048901734,0.207222222,0.203526012,0.09589404,0.1875,0.100333333,0.133333333,0.23954023,0.081086957,0.208653846,0.057569444,0.166956522,0.09625,0.196,0.210379747,0.104473684,0.224893617,0.12387931,0.13254717,0.188679245,0.038028169,0.18212766,0.170909091,0.265757576,0.209937107,0.160813953,0.263508772,0.264845361,0.143088235,0.112409639,0.267681159,0.261666667,0.28029703,0.340151515,0.399189189
1981/12/27,0.1322,0.073658537,0.128189655,0.127666667,0.081333333,0.074324324,0.127111111,0.071481481,0.064246575,0.053888889,0.189085714,0.162318841,0.062905983,0.075575758,0.097978723,0.133275862,0.039775281,0.068846154,0.050681818,0.108108108,0.040672269,0.155882353,0.077720588,0.179638554,0.280876494,0.083728814,0.130503145,0.198095238,0.094580645,0.049553571,0.1505,0.042058824,0.096065574,0.116949153,0.047109827,0.197222222,0.194508671,0.093708609,0.180227273,0.098666667,0.128833333,0.230689655,0.079782609,0.199230769,0.055486111,0.159565217,0.094285714,0.1908,0.199746835,0.1,0.217340426,0.121724138,0.126556604,0.18245283,0.039014085,0.174255319,0.163545455,0.254848485,0.205031447,0.156860465,0.251578947,0.25257732,0.140441176,0.111325301,0.257753623,0.25375,0.268415842,0.324621212,0.369864865
1982/1/1,0.1296,0.073089431,0.125344828,0.125666667,0.077166667,0.072162162,0.125666667,0.070740741,0.062876712,0.054166667,0.184,0.157753623,0.060854701,0.074666667,0.096702128,0.131034483,0.049662921,0.066730769,0.049772727,0.105675676,0.040840336,0.152941176,0.090808824,0.175060241,0.270876494,0.08220339,0.128113208,0.19202381,0.093483871,0.049821429,0.147166667,0.057745098,0.094043716,0.112372881,0.04716763,0.191111111,0.189884393,0.095629139,0.174090909,0.098,0.123666667,0.224252874,0.076956522,0.193461538,0.055069444,0.153478261,0.093392857,0.188,0.19443038,0.098421053,0.211489362,0.119137931,0.128820755,0.179811321,0.043098592,0.16893617,0.159727273,0.245454545,0.201194969,0.153255814,0.239649123,0.24185567,0.1375,0.110240964,0.248115942,0.2478125,0.257326733,0.311212121,0.350675676
1982/1/9,0.1288,0.072357724,0.124482759,0.125333333,0.075833333,0.071621622,0.126444444,0.070092593,0.061369863,0.054444444,0.181942857,0.156521739,0.06034188,0.074606061,0.095531915,0.132931034,0.053707865,0.066730769,0.05,0.105405405,0.041428571,0.152352941,0.096544118,0.173373494,0.268047809,0.083220339,0.128301887,0.190714286,0.092645161,0.050267857,0.147166667,0.064607843,0.093497268,0.109661017,0.047745665,0.189444444,0.189421965,0.097615894,0.172272727,0.0995,0.120166667,0.222298851,0.076956522,0.190192308,0.055763889,0.150869565,0.093214286,0.1844,0.191898734,0.098157895,0.20787234,0.117758621,0.128773585,0.178679245,0.045211268,0.168085106,0.158818182,0.241666667,0.199308176,0.151511628,0.235438596,0.237319588,0.136176471,0.109638554,0.242318841,0.24375,0.254059406,0.3025,0.339459459
1982/1/17,0.1276,0.07097561,0.123103448,0.122666667,0.0755,0.071891892,0.126555556,0.069814815,0.061232877,0.054814815,0.1792,0.154202899,0.05982906,0.073333333,0.093617021,0.135172414,0.052696629,0.067884615,0.050113636,0.102432432,0.043529412,0.152352941,0.094191176,0.170361446,0.262948207,0.083220339,0.127044025,0.187619048,0.090580645,0.050714286,0.146166667,0.063921569,0.091748634,0.107288136,0.048959538,0.187777778,0.188439306,0.096821192,0.167954545,0.102333333,0.116666667,0.218505747,0.076086957,0.186730769,0.057152778,0.147826087,0.092678571,0.1812,0.187848101,0.096842105,0.204787234,0.116896552,0.125518868,0.176981132,0.044788732,0.16606383,0.156090909,0.236515152,0.196477987,0.14872093,0.228947368,0.230103093,0.134852941,0.108433735,0.236811594,0.236822917,0.248316832,0.289545455,0.321486486
1982/1/25,0.125,0.071382114,0.122413793,0.123333333,0.076,0.072972973,0.129222222,0.070092593,0.061506849,0.057222222,0.176571429,0.152681159,0.061367521,0.073333333,0.093297872,0.136034483,0.047191011,0.068269231,0.051363636,0.100540541,0.045042017,0.152156863,0.085955882,0.167108434,0.256533865,0.083559322,0.125283019,0.185357143,0.089032258,0.051964286,0.144833333,0.052745098,0.090273224,0.104745763,0.049479769,0.183888889,0.186763006,0.093112583,0.165681818,0.102166667,0.112333333,0.214827586,0.076956522,0.183269231,0.058402778,0.143913043,0.091785714,0.1772,0.182658228,0.096973684,0.202659574,0.116637931,0.119198113,0.172830189,0.041267606,0.165744681,0.152181818,0.232121212,0.194779874,0.146860465,0.225964912,0.222371134,0.133235294,0.10686747,0.233405797,0.230520833,0.245940594,0.278333333,0.306351351
1982/2/2,0.125,0.071219512,0.122068966,0.124,0.076666667,0.074864865,0.129777778,0.070462963,0.061643836,0.058611111,0.1764,0.152898551,0.062051282,0.074,0.09393617,0.135172414,0.040786517,0.070576923,0.052840909,0.101351351,0.048151261,0.149019608,0.077867647,0.16313253,0.250119522,0.082711864,0.124150943,0.18202381,0.08916129,0.052053571,0.1445,0.040784314,0.090054645,0.103728814,0.051271676,0.185,0.184913295,0.08986755,0.164090909,0.101333333,0.109666667,0.213333333,0.076521739,0.179423077,0.058263889,0.142173913,0.088392857,0.1744,0.180126582,0.0975,0.201382979,0.114741379,0.114811321,0.17,0.037042254,0.163297872,0.149545455,0.231060606,0.195786164,0.146976744,0.225263158,0.217216495,0.132794118,0.104698795,0.231304348,0.227604167,0.244059406,0.26719697,0.293513514
1982/2/10,0.126,0.069837398,0.121724138,0.125333333,0.075666667,0.076486486,0.129444444,0.071111111,0.062328767,0.057777778,0.175314286,0.154202899,0.062649573,0.074424242,0.093404255,0.134310345,0.036516854,0.071442308,0.053181818,0.1,0.046722689,0.147058824,0.072794118,0.159638554,0.243784861,0.083050847,0.121006289,0.18047619,0.088064516,0.051428571,0.142333333,0.034019608,0.089453552,0.103050847,0.050231214,0.183888889,0.182080925,0.08589404,0.16,0.099333333,0.1075,0.21091954,0.073913043,0.174807692,0.055972222,0.140869565,0.082857143,0.172,0.17721519,0.094868421,0.202446809,0.112068966,0.112028302,0.16490566,0.034366197,0.158191489,0.145727273,0.227727273,0.197610063,0.147674419,0.224912281,0.209896907,0.131323529,0.102650602,0.231014493,0.223385417,0.242772277,0.256439394,0.277567568
1982/2/18,0.1276,0.068861789,0.123103448,0.128,0.074666667,0.077027027,0.127555556,0.071296296,0.062739726,0.055648148,0.174857143,0.154637681,0.063504274,0.075212121,0.094787234,0.128793103,0.033932584,0.071634615,0.052272727,0.101891892,0.045294118,0.143333333,0.067867647,0.157108434,0.238605578,0.08440678,0.117358491,0.179285714,0.088258065,0.049821429,0.139166667,0.030882353,0.089617486,0.10559322,0.047572254,0.182777778,0.17699422,0.081192053,0.159545455,0.100833333,0.106833333,0.210229885,0.071956522,0.171730769,0.051527778,0.141304348,0.078928571,0.17,0.175063291,0.093552632,0.204680851,0.108965517,0.111839623,0.155849057,0.032394366,0.148404255,0.138090909,0.226666667,0.201383648,0.148255814,0.224561404,0.203814433,0.131323529,0.101927711,0.232753623,0.221354167,0.242475248,0.244621212,0.260945946
1982/2/26,0.1292,0.067642276,0.123706897,0.129666667,0.073833333,0.075405405,0.126,0.069722222,0.061780822,0.052037037,0.175028571,0.156666667,0.063846154,0.074848485,0.094787234,0.124310345,0.030561798,0.069423077,0.049772727,0.102432432,0.040672269,0.138823529,0.065,0.153614458,0.234302789,0.098983051,0.113207547,0.17702381,0.088064516,0.050267857,0.137,0.041568627,0.090601093,0.107118644,0.045953757,0.181666667,0.172369942,0.079006623,0.158409091,0.109,0.107666667,0.208390805,0.073695652,0.166153846,0.048611111,0.141304348,0.075,0.1696,0.172911392,0.091710526,0.207659574,0.1075,0.116556604,0.149811321,0.031408451,0.140106383,0.134090909,0.225,0.206226415,0.151395349,0.225614035,0.198865979,0.130882353,0.103373494,0.233405797,0.219895833,0.241782178,0.237575758,0.253783784
1982/3/6,0.1316,0.067235772,0.125948276,0.133,0.073833333,0.076216216,0.126777778,0.071574074,0.061917808,0.051481481,0.177257143,0.161521739,0.064273504,0.076363636,0.096170213,0.12362069,0.029438202,0.067403846,0.047727273,0.103783784,0.036386555,0.139019608,0.063382353,0.153373494,0.231513944,0.095932203,0.11245283,0.176309524,0.090387097,0.049196429,0.136333333,0.03627451,0.092404372,0.111186441,0.044104046,0.182222222,0.171387283,0.078145695,0.157727273,0.108666667,0.109,0.208735632,0.074782609,0.163076923,0.047847222,0.142173913,0.075,0.1704,0.172151899,0.092763158,0.212234043,0.108793103,0.115849057,0.14490566,0.030985915,0.13606383,0.131272727,0.227575758,0.214213836,0.155,0.229824561,0.197113402,0.132794118,0.104096386,0.238405797,0.22328125,0.244653465,0.234090909,0.250540541
1982/3/14,0.1344,0.066422764,0.127844828,0.136333333,0.074,0.074324324,0.129333333,0.072314815,0.062328767,0.052592593,0.180628571,0.167753623,0.063589744,0.076060606,0.095744681,0.125,0.028426966,0.064807692,0.044318182,0.103783784,0.03394958,0.140588235,0.062205882,0.154337349,0.230996016,0.094237288,0.112515723,0.177261905,0.090903226,0.047142857,0.137833333,0.032745098,0.093989071,0.113559322,0.042427746,0.186666667,0.17300578,0.078145695,0.158636364,0.112666667,0.1095,0.212068966,0.077608696,0.161153846,0.048680556,0.144347826,0.076428571,0.1732,0.173544304,0.091973684,0.22,0.10887931,0.117122642,0.139811321,0.030704225,0.133297872,0.129909091,0.230151515,0.224213836,0.158255814,0.23754386,0.197319588,0.135441176,0.103493976,0.245797101,0.229739583,0.24970297,0.235151515,0.256351351
