date,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
2015/4/30,1.355251764,1.451112155,1.32590185,1.086592924,1.710094391,1.500576576,1.537499053,1.063884644,1.373690758,1.581151974,1.184389478,1.245238312,1.411367602,1.639924183,1.653419324,1.236084646,1.880429912,1.169993726,1.102540738,1.500314183,1.268665545,1.044142954,1.424162142,1.178453062,1.274134443,1.5562562,1.194943737,1.11439436,1.53730183,1.374653299,1.308234719,1.62656688,1.471151821,1.227197063,1.430104939,1.564995389,1.228030127,1.127574349,1.286429872,1.151712152,0.848956812,1.397214452,1.10183831,1.33551751,1.56153926,0.782175268,1.24710326,0.82643392,1.396493633,1.265903933,1.411782706,0.944210106,0.975689968,1.523109298,1.077729777,1.434553761,1.496229682,1.606186738,1.974701486,1.03044962,1.766183384,1.738488357,1.046464032,1.105118455,1.897280601,2.808350769,1.770432355,2.779714434,2.732102936
2015/5/31,2.693061026,2.727626064,3.234758096,3.539804399,1.979843406,2.319212841,3.762684787,2.096646881,2.150448164,2.561718069,2.956327364,3.20234277,1.860402488,1.377147839,1.409896421,2.282507458,2.339727542,2.172054876,2.322007668,1.436950734,2.277984576,2.277093151,2.544192966,2.468624243,2.494858068,1.49070115,2.718105612,2.873193013,1.457167556,1.70824942,2.965387011,1.962788672,1.540886353,1.756180592,2.504108318,2.329083965,2.926352366,2.871937689,2.54046731,1.835838255,2.676771038,2.403447325,2.080553202,2.66246194,1.884023828,2.538796201,2.198230733,2.505235491,3.505012384,2.570404511,2.557496952,2.395529233,2.65832475,2.545623192,2.343082014,2.489518476,3.02627889,3.170580703,2.816041433,2.71964796,3.180819351,3.18322619,3.054078667,2.727859292,3.557098581,3.638612715,3.570345516,4.691977593,4.085195343
2015/6/30,3.554096779,4.101892546,3.623558253,3.527458879,4.022386443,6.030407776,4.287378376,6.256110948,5.856271457,4.099489419,4.621714665,4.832713956,4.954670758,4.350043642,4.16858942,5.798211221,4.575020632,6.193742035,7.092852862,4.60282909,5.893468044,6.236427922,5.38795332,6.207353198,5.129144388,3.781549321,5.951038262,6.68375879,4.263574272,5.231105549,6.400510951,4.441169683,5.107416224,3.517773299,6.223869473,5.039132679,5.749172691,5.413683055,6.362055826,2.9943763,4.08452861,4.710574457,2.814059439,6.753222549,4.695767302,5.160062202,3.287227111,5.971508375,6.019656586,6.336286895,5.961157104,4.368582929,5.000906936,8.254987952,3.40251079,7.559450482,7.050982239,7.489939749,5.30684039,6.242615614,5.929970699,7.825136746,4.960679221,4.70702842,5.864424513,9.221016776,6.145569207,8.254029843,9.077815692
2015/7/31,3.05115102,2.491601389,2.968184579,2.153700206,2.569619827,2.259066733,3.25346932,2.455214295,2.283109159,2.597436062,3.132314591,3.701145287,2.115910086,1.934800532,2.424653042,2.958637602,2.50259556,2.53205328,2.602664325,2.480808625,2.213724151,2.858163819,3.030523857,2.745781019,2.048095902,2.368999556,3.386982179,2.643582338,2.371249983,2.007532269,2.377345959,2.372473905,2.186124207,2.176291483,1.931039556,2.837335667,2.704842054,2.863908631,2.06657664,2.19323231,3.012666451,2.126081253,2.453016651,2.586571765,1.876954076,2.959567703,2.217058632,2.743271068,3.37496591,2.381425637,3.754470752,2.389812708,2.664853765,3.576635692,2.042798538,3.171264404,3.17382864,3.902142448,1.867736967,2.223976062,3.541255425,3.226455914,1.946670096,2.244604058,3.149278337,2.92917109,3.005490397,2.984986575,4.007549402
2015/8/31,1.701220262,2.212203633,2.522438895,2.18045182,1.934548411,1.914543318,2.535032803,1.924693978,1.869303289,2.177552458,2.686000886,2.3571945,1.946449089,1.510422903,0.955874899,2.30325407,1.628130682,2.074989865,2.224853852,1.277966616,2.132684932,2.53517705,2.522489901,3.130072742,3.185995863,1.192038742,2.896770495,3.380977872,1.444068078,1.93926761,3.285715252,1.742245078,1.746198839,1.69017975,2.03256794,4.26184603,3.951705541,2.934064617,2.994752619,2.106163291,2.397116913,3.975142973,2.079543515,3.512942949,2.345648298,3.370523794,3.48253223,3.237086554,4.411270831,3.394165097,4.371120246,3.36120397,3.005484729,3.726689649,3.886052508,3.486600933,4.168371348,3.966321459,2.527847576,3.719404877,3.457619637,3.56558197,3.650043125,4.152460647,3.488244597,2.669368656,4.300169821,4.631239336,5.678010974
2015/9/30,1.885673214,2.117247366,2.138004696,2.141501183,2.188911222,3.431642159,2.870274421,3.368654394,3.64541976,2.291364088,2.334712138,2.854681684,2.834183554,2.748004665,2.461278032,3.548719408,2.72134952,3.456044677,3.588266148,2.334156903,3.433296929,4.173792953,3.804438464,4.431066128,3.948702384,2.530946436,4.128948465,5.082634949,2.634477816,2.769848258,6.644507643,3.258127584,3.085402608,3.519790792,3.552626011,5.910672721,6.434208552,5.609167087,5.069224088,3.476984306,5.273167871,5.7679107,3.318114719,6.060585199,3.81557084,5.160801666,3.747865644,5.10096897,6.674770532,4.56129552,6.04590809,4.505687415,5.084666775,5.580230914,3.88737226,5.057299107,6.534779648,6.357075143,4.782836421,5.045586469,4.958635936,6.508808296,4.569847049,4.302407864,4.668980638,4.130679047,4.459413958,4.702000106,3.730609771
2015/10/31,0.452999091,0.529354233,0.481717175,0.400737631,0.601075428,0.480136522,0.692638258,0.442765767,0.433091619,0.640634728,0.678466962,0.529959196,0.51084529,0.60923777,0.603989399,0.81946007,0.670835146,0.502305977,0.574808953,0.625486255,0.658238164,0.854301771,0.807022471,0.999634068,1.407199489,0.6917847,0.842713365,0.875050788,0.664924073,0.68979531,0.886586732,0.716563366,0.625715393,0.763996737,0.710291224,1.459991644,1.214988922,0.742144,0.737405022,0.630145872,0.658806582,1.18206886,0.528470954,0.9250273,0.575636049,0.801348288,0.54758266,0.830969868,1.505859815,0.910707047,1.375200164,0.699236682,0.773095081,1.257073734,0.740171142,1.037985073,1.254193495,1.411819009,1.251841532,0.863644292,1.359025821,1.409492088,0.825427815,0.834320627,1.760970045,2.076283799,1.358370531,1.8068491,2.136371353
2015/11/30,0.191115253,0.375640827,0.224684925,0.099520761,0.402078421,0.286602698,0.262827949,0.190134934,0.260204798,0.391762429,0.154040495,0.117685508,0.293517056,0.335858259,0.294967575,0.165890506,0.414208805,0.21795937,0.190175543,0.251675786,0.229658291,0.167466388,0.314880605,0.217127759,0.408766666,0.33192362,0.245233244,0.185198302,0.321213092,0.275265822,0.20235097,0.419922237,0.246155868,0.500404998,0.244625068,0.399672619,0.272401226,0.277572464,0.267065705,0.499173002,0.481310617,0.319489759,0.530893209,0.291280416,0.422440286,0.421268959,0.48704543,0.397320322,0.260775904,0.581363867,0.31872339,0.568397429,0.422454161,0.46026175,0.562218859,0.517664618,0.319183153,0.28396001,0.44832702,0.539769893,0.312831903,0.334844049,0.525545466,0.597551302,0.349315841,0.53484313,0.295355511,0.421763016,0.673641604
2015/12/31,0.007410248,0.051711428,0.033242238,0.049067657,0.109002904,0.061925245,0.09961514,0.09601834,0.080971177,0.121817694,0.099179194,0.075872629,0.043595273,0.044411441,0.097516158,0.133449541,0.192998678,0.065282274,0.097694349,0.150676295,0.067519495,0.135803394,0.244349451,0.120687805,0.188233413,0.267713385,0.180598554,0.118284956,0.199081084,0.070874946,0.137768291,0.332206271,0.151741474,0.303514553,0.101402082,0.07808036,0.127993738,0.223320749,0.188165729,0.333141964,0.289484228,0.174278442,0.343110126,0.199214721,0.240793791,0.239898495,0.329978532,0.237965518,0.289235333,0.266743631,0.383644798,0.301176519,0.264560236,0.347506708,0.307394398,0.316554897,0.332386128,0.420022608,0.376067209,0.297813008,0.5572559,0.464826375,0.325083709,0.324292413,0.683909785,0.580154726,0.662703661,0.873140106,0.786948776
2016/1/31,0.057648541,0.164010032,0.072189086,0.040107115,0.150910914,0.15805437,0.099693772,0.121997204,0.153676189,0.15530786,0.06250015,0.049043067,0.15883344,0.163624204,0.167934391,0.093635051,0.180063153,0.12705086,0.10531356,0.16288115,0.159877749,0.137971867,0.183637194,0.085419304,0.129453569,0.186430871,0.156829124,0.126931571,0.185564489,0.17490993,0.189187652,0.225326258,0.195860616,0.191987612,0.155396425,0.148441221,0.183085043,0.241753015,0.250440111,0.222515724,0.256050779,0.147921751,0.241908753,0.262572699,0.232425693,0.287630694,0.280083689,0.324049779,0.286046387,0.325492168,0.222463802,0.288129001,0.287651435,0.388348565,0.318083686,0.3658987,0.380282542,0.357745393,0.20776719,0.316234907,0.296096203,0.449441554,0.321130365,0.302287304,0.188068171,0.229359863,0.255928101,0.151499787,0.191056422
2016/2/29,0.110289469,0.22865807,0.128247497,0.109738485,0.181909529,0.172950463,0.157470804,0.140986372,0.154388597,0.225678715,0.09035473,0.088317574,0.137303139,0.096029119,0.119100266,0.140336611,0.226218969,0.150931548,0.166974567,0.083528069,0.151334401,0.149565451,0.237717866,0.126833108,0.139334409,0.306401792,0.161884064,0.128473776,0.153898737,0.105018971,0.200788297,0.408923522,0.137769048,0.260712665,0.147895408,0.236478381,0.234493269,0.292983322,0.309028396,0.232754188,0.297673899,0.22857216,0.248259874,0.336638593,0.188243439,0.272047725,0.206683058,0.293551499,0.316040103,0.418216169,0.30616662,0.257939127,0.37550318,0.475985047,0.253144371,0.464568366,0.481021683,0.370623631,0.426570352,0.353254612,0.410163068,0.498952006,0.285127787,0.267147628,0.483145328,0.698548056,0.511972711,0.635187994,0.572731353
2016/3/31,0.857516321,0.845988913,0.793494011,0.640818679,0.658779568,0.601640601,0.951771174,0.583177561,0.649598211,0.799247889,0.538687455,0.603526854,0.596332022,0.504962022,0.6577725,0.581035096,0.816893214,0.608956281,0.635350536,0.701096236,0.700616572,0.551322339,0.714806841,0.494673039,0.82564202,1.074732521,0.688196277,0.577515225,0.930442781,0.689178708,0.812214567,1.028460062,0.738996499,1.076788357,0.710716185,0.900077415,0.813073294,0.766795497,0.814514317,1.297832536,0.795158394,1.06934321,1.310882547,0.924575838,1.083582792,0.92504306,1.528248359,0.950721384,1.010750416,0.844553646,1.182533731,1.224489378,0.774472595,0.967702534,1.565288959,0.95915289,1.010952812,1.229827866,1.05218474,1.175716199,1.462671801,1.193781407,1.429375681,1.612864163,1.504138511,1.3646987,1.44534005,1.616295667,1.510351188
2016/4/30,1.454010716,1.358491027,1.420351561,1.338844163,1.559179573,1.148552462,1.674234473,0.936608347,1.118135152,1.565534251,0.846936603,1.409896972,1.041977711,1.064174078,1.263256446,1.398002859,2.03366323,0.865583237,0.785110483,1.247822784,1.009419083,1.350252472,1.9986709,0.9218657,1.346783844,2.014422854,1.753241903,0.919716147,1.712843991,1.098838538,1.267000794,2.078436327,1.273696595,1.59435975,1.042731593,1.662803192,1.379663813,1.666128554,1.369947107,1.466910084,1.682302513,1.790850245,1.5558578,1.507757363,1.410000517,1.716136608,1.522302133,1.874502642,1.934346369,1.837879715,2.149388155,1.668413701,1.868195651,1.796261272,1.568559516,1.833506886,1.820348759,2.17003193,2.409819744,1.959754801,2.467165291,2.136430252,1.908397811,1.874459182,2.817305564,2.929632566,2.676925804,3.571518935,3.954046206
2016/5/31,4.318675239,3.723231588,4.341533765,5.082680611,3.625896565,2.230101107,4.619088152,2.378961012,2.336235048,4.164776614,4.419301122,4.361368964,1.985695503,2.149630659,2.531864057,3.53481377,3.852043457,2.028183166,2.175591395,2.571581909,2.17047476,3.62178237,4.197864797,4.181576439,4.829462663,3.051113731,3.919276722,4.404664687,2.784613705,1.981181098,4.598179928,3.487708523,2.356394775,2.932047814,2.156385005,4.221685473,5.046940271,4.367273382,4.27459292,2.824542521,4.150596235,3.81495254,3.088960229,4.372279535,2.347988498,4.032937584,2.904046597,4.048252446,5.056399307,4.656215684,3.829514895,3.732137593,4.473763165,4.698908168,2.755637552,4.45388292,4.806264714,4.543494923,3.522173685,4.414563991,3.902025856,4.418682384,4.466549118,3.815041371,3.592449913,3.505744808,3.395670919,2.831313283,2.884512984
2016/6/30,2.944576255,2.183097143,2.670511826,2.067316659,2.267325031,1.613840764,2.891668074,1.95242618,1.657095644,2.549114204,2.173797193,2.183295605,1.376981115,1.470341706,1.760396746,2.36870122,2.659593734,1.94223894,2.66641436,1.609019277,1.913989395,3.151637135,3.255982812,2.923558939,2.763561223,1.861846731,3.252966433,3.33655837,1.774594756,1.73543131,2.778641258,2.669657038,1.742013062,1.550997534,2.671994059,3.710770768,3.158321844,2.516700626,2.025194567,1.485562169,1.853797484,4.053975609,1.383669405,2.429654405,2.119813707,2.060433971,1.841506002,2.313696327,3.713205409,1.888684281,4.577461364,1.986366053,2.149608913,3.238399402,2.169950084,2.578606916,2.986358198,4.63160994,2.7955868,2.673134464,4.001481315,4.056505823,2.580859183,2.679570887,3.860270654,3.351733637,3.844710623,4.224191316,4.699090325
2016/7/31,4.636868432,3.066370643,4.267509002,3.915980678,4.161660117,2.998462632,5.062323472,3.998042399,3.183508344,4.314542781,3.370068431,5.071246121,2.97123167,3.000227555,4.361035481,4.778389846,5.040067785,4.00316322,4.666562748,4.591856452,4.294059073,4.315695424,5.128863546,4.022820564,3.243681371,4.247275189,4.736798117,4.171559263,4.515100187,4.050457323,4.19469492,4.341824412,4.455947024,4.318012657,4.011376747,6.626938168,5.524701791,3.767437969,3.326545176,4.126630425,3.65110036,5.597365483,3.518715782,4.429277939,3.721557651,2.643488615,3.549563648,2.162943995,6.018185317,3.73972558,6.801787916,2.566657153,3.283609401,6.098993444,2.602144845,5.630978396,5.272383385,6.765005704,3.327651929,2.68340855,6.878772257,5.259985959,2.337393537,2.234845183,5.589865238,4.389435896,5.251130639,4.482284255,4.728693883
2016/8/31,3.081685047,3.844334177,4.009071785,4.41743019,4.114089506,4.74401409,4.80749716,4.47353602,4.949626189,4.428411756,4.845605353,5.394216826,4.804196732,4.155276753,3.423047721,6.272446173,5.092928342,3.972886094,4.964031752,4.075262088,4.085795676,5.938842812,6.07537349,6.227334271,6.580650938,3.043592248,5.827567137,5.907332281,3.574747434,4.359571513,5.907597152,4.595616522,4.588014492,3.235472204,3.360565488,7.501586143,6.998849222,5.371572107,5.218911342,3.43745732,4.04034626,6.614424356,3.580132986,5.584985117,3.921290794,3.854185581,3.903610092,3.958332321,6.119437637,4.823499256,5.251727147,4.038705942,4.450636009,5.076228357,4.175164129,4.771612937,5.356920622,4.615660573,3.134404796,4.430870075,3.602988802,3.871521268,4.076075546,4.361930756,3.34490877,1.961362806,3.413044964,2.915982536,2.566676095
2016/9/30,2.004658548,1.646264557,2.07080268,2.242039431,1.778694533,2.716143538,2.703971804,2.847170274,2.639854813,1.760867449,2.41237059,2.792583968,2.54513428,2.359717528,2.20787533,3.517735232,2.448826142,2.59930723,3.252570552,1.936578563,2.616083487,3.760377069,3.250063257,3.956938455,3.396668394,1.869931289,3.668267687,4.139344997,1.895647874,2.457776037,4.011470187,2.496265015,2.177911816,1.95693667,2.495087257,4.165442221,3.842741904,3.598797488,2.564306093,1.874489908,3.120841814,4.109739296,1.881070283,3.128587576,2.409817754,2.74523378,2.002290868,2.952678163,3.930008147,2.304945047,4.213661751,2.606211992,3.131018342,3.165197538,2.305220632,2.713193142,3.73915471,4.042129083,4.07119569,3.411492382,3.841280175,3.996887057,3.339978756,3.100462825,3.913632055,4.063906196,4.020998458,4.560481529,3.783248706
2016/10/31,0.878364205,0.853221644,0.870096546,0.772560347,0.852653975,0.713641315,1.263399267,0.624705842,0.707111883,0.886335236,1.764849793,1.135138067,0.853125621,1.075107037,1.070613498,1.877538635,1.40990718,0.820919968,0.881023403,1.074649547,0.96633067,1.756978289,1.622250683,1.870319889,2.48749462,1.572737282,1.607966946,1.508082064,1.285384136,1.115508427,1.477145558,1.733156937,1.283757006,1.542093618,1.334756115,1.936268522,1.874811351,1.46609407,1.4609386,1.730226178,1.636095739,2.136294052,1.551019394,1.624635719,1.894005599,1.94955142,1.935953588,2.142678073,2.452095695,2.118255615,3.240970674,1.959509317,1.865937633,2.33966868,2.802420049,2.414524476,2.15393162,3.023817106,3.108758956,3.167336854,3.908662027,2.842102973,3.485841781,3.447669229,4.807888714,3.958869041,4.189356086,3.818218094,3.5739056
2016/11/30,0.021217699,0.125574523,0.058275545,0.053860693,0.231616991,0.170143125,0.159612098,0.13206365,0.156497768,0.200347274,0.073265634,0.085483767,0.229901465,0.239501288,0.241651086,0.153678496,0.271613373,0.191952482,0.153701821,0.21346117,0.252321797,0.165584163,0.192972231,0.130719381,0.149841245,0.320579493,0.205010539,0.157093883,0.298665926,0.286158761,0.242847813,0.299243012,0.256913537,0.499437244,0.247193755,0.218634647,0.220431812,0.259273637,0.297408934,0.529186697,0.433662249,0.232248849,0.532046236,0.290119433,0.427470832,0.151323694,0.39673605,0.062423466,0.231940254,0.322702237,0.299147269,0.36990163,0.225622085,0.362755308,0.233159654,0.369930637,0.323027613,0.199585971,0.425626784,0.193207562,0.212165368,0.228252473,0.181804147,0.196698638,0.338719226,0.553236671,0.238215188,0.445775717,0.367621428
2016/12/31,0.037823575,0.120482843,0.069145741,0.046256528,0.171836488,0.13927004,0.110592332,0.116254845,0.147019594,0.148117608,0.074835443,0.050749477,0.149620821,0.200561563,0.239964834,0.080494312,0.180700882,0.112357488,0.090131183,0.261040702,0.161611023,0.077487482,0.17763451,0.086505391,0.209938238,0.245230065,0.114683383,0.106243125,0.245412598,0.180505359,0.13433889,0.2474901,0.2048799,0.223047867,0.146774063,0.132767173,0.16118892,0.178166558,0.170303908,0.216614236,0.210204067,0.164559897,0.214962944,0.179545041,0.173872638,0.147805417,0.203379532,0.197396798,0.178922779,0.205228811,0.184758515,0.180565498,0.204955974,0.218008461,0.172650379,0.229646062,0.214532476,0.166574216,0.307308018,0.249303677,0.175004726,0.212023937,0.26371394,0.248005691,0.244645219,0.291535799,0.183623302,0.21262631,0.319402508
2017/1/31,0.064173628,0.189414163,0.097308466,0.050425665,0.152244559,0.213288427,0.136154561,0.227176186,0.229927342,0.184612502,0.056962969,0.054788798,0.186524985,0.153819318,0.13107761,0.106484017,0.205216817,0.199410096,0.189320949,0.135730098,0.152211245,0.152435423,0.204099196,0.104599226,0.161143391,0.21634799,0.18046984,0.134490704,0.172116373,0.12659109,0.176639998,0.274772014,0.126139585,0.214041287,0.127789498,0.214827522,0.175167774,0.279428568,0.241871678,0.234471353,0.353513669,0.146434268,0.289043216,0.213086437,0.181612855,0.366245732,0.301799031,0.378061418,0.180896909,0.308343916,0.161635479,0.335883451,0.333566609,0.225190016,0.332009226,0.261211057,0.223953046,0.19223781,0.15321505,0.280388032,0.159298172,0.193915847,0.258717475,0.271962768,0.150204509,0.26274167,0.170189232,0.158059284,0.090111415
2017/2/28,0.237881298,0.482814388,0.313538655,0.237009455,0.399367272,0.184796872,0.375455334,0.202265805,0.231932826,0.446846359,0.181977178,0.193004168,0.1677759,0.167754117,0.150616944,0.232037328,0.434466481,0.171299402,0.143059257,0.116990747,0.170102316,0.278703652,0.479287497,0.203493378,0.432587305,0.411333999,0.358458088,0.267538996,0.21400565,0.169878866,0.37680588,0.650290324,0.167008659,0.325155416,0.23343836,0.339865544,0.398927353,0.484944092,0.414418636,0.291549445,0.443887611,0.345435657,0.371299648,0.479391284,0.220229733,0.328136836,0.229242561,0.353593935,0.470505166,0.536178985,0.409844256,0.33200381,0.509340345,0.638918348,0.343161536,0.610305129,0.638203551,0.49477498,0.530944263,0.516498811,0.51860336,0.638257116,0.516832768,0.461404272,0.66821544,0.868410711,0.656362767,1.058316065,1.331382582
2017/3/31,0.856488717,0.924383743,0.836897608,0.655451566,0.96720182,0.897868121,1.0031239,0.964060632,0.929675473,1.033008706,0.310338653,0.486558698,0.928304252,0.839232602,0.893593722,0.504889409,1.156081898,1.012862307,1.107395173,0.9211251,1.052116959,0.600483123,1.08295562,0.356833566,0.620481778,1.371562169,0.869565639,0.445844824,1.132650076,1.001899123,0.691139019,1.380821398,1.018932699,1.315331427,1.043631737,1.21573283,0.862271609,1.006743355,0.925441996,1.271079524,0.994833527,1.399569922,1.286255666,0.934345893,1.133814605,0.919388751,1.202405732,0.997049536,1.178322478,1.21876536,1.605979739,1.020562223,1.100918218,1.168774353,1.136652472,1.182843293,1.151016761,1.34913852,1.563796669,1.011776658,1.514960147,1.224042993,0.921262775,0.908166322,1.910822953,1.845255218,1.668632235,2.021229297,1.781127568
2017/4/30,1.106860142,0.975217807,1.060754894,1.010148696,1.005484092,0.334183647,1.372131009,0.287853487,0.370462856,1.061585413,1.018020998,1.049229996,0.218570225,0.238358243,0.578659456,1.08989779,1.22459764,0.279631062,0.295902266,0.568841269,0.360015457,1.067137517,1.406083971,1.190850729,1.971320624,1.25625023,1.336789811,1.328604411,0.956630663,0.365665188,1.493587182,1.256514437,0.644596527,1.225049327,0.522230494,2.274015269,1.885169026,1.228419063,1.348674512,1.328651517,1.390042708,2.345405401,1.521398131,1.502298386,0.982275674,1.904641863,1.563609484,1.912392261,2.315178321,1.429843915,2.702764,1.870968066,1.385530774,1.654378826,1.629553185,1.561992011,1.780663337,2.542822367,2.625880448,1.897474578,2.55572119,2.103075183,2.029845965,1.968341427,2.546739543,2.733612356,2.307166945,3.066882792,3.468116025
2017/5/31,2.2522904,2.585369199,2.714189055,3.122358476,2.240571297,1.77560348,3.246313901,1.931822814,1.828620713,2.673979611,2.796049332,2.653254462,1.440233737,1.402137137,1.587173696,2.012919962,2.183510502,1.743219137,1.80393069,1.743498658,1.938087407,2.09681664,2.628961661,1.989806659,2.166563471,1.876296355,2.618266113,2.352128313,1.900852474,1.543733481,2.895516169,2.178414612,1.639852534,2.257485293,2.036635649,2.902382139,3.016856599,2.993025301,2.560359611,2.348793035,3.197242977,2.978369632,2.6747819,2.795881472,1.741701663,3.485511488,2.465805765,3.544464929,3.636421212,2.968722425,3.200344008,3.190283221,3.160874404,3.039907052,2.772963593,2.862882584,3.354090389,3.841723747,2.587114055,3.639744951,3.640434595,3.757991092,3.758702051,3.112958361,3.133232663,2.758863768,3.296370995,3.348170098,3.330214565
2017/6/30,3.383889165,3.144741813,3.428577716,2.734530846,2.584996641,3.950409091,3.878617696,4.373470665,3.789424255,3.050517727,2.985473789,3.097740916,3.025741307,2.520375005,1.99332688,3.140272671,3.166710257,3.926273971,4.74805502,2.235567042,3.626684374,3.801346707,4.165223837,3.544680154,2.91506851,2.463474079,4.302352665,3.65657624,2.528022724,3.083481056,3.123768475,3.161298851,3.118793202,2.716100921,3.455927283,3.309306937,3.019898088,3.884101738,3.730380652,2.920722716,3.76728885,3.433918022,2.881485127,3.46543086,3.600967879,5.080301001,4.019801891,5.70984467,3.994943913,4.669063958,4.719939747,4.609899564,4.444397016,5.482475261,4.845216877,5.35448471,4.271942593,5.753628494,2.650291492,6.3935951,4.797416342,5.831233141,6.164556113,6.066498729,4.053780896,3.263741728,4.713475982,5.763319963,6.587058614
2017/7/31,3.260450967,3.121232327,3.160726556,2.662784533,3.636783671,3.960403056,3.257848901,4.458872781,4.005336911,3.613321539,2.992290921,3.449034444,3.296429081,3.137163652,3.603767204,3.182192458,3.495068294,4.091972153,4.908772396,3.180118272,4.101208214,2.778874967,2.928034551,3.019414503,2.369225202,3.096613857,2.734544542,2.585905678,2.941093371,3.489255785,2.347750485,3.209695748,3.168318305,2.324517758,4.001864777,3.47083374,3.139414419,2.345282309,2.198207031,2.202343679,2.382387852,2.996168607,2.372934626,2.516780508,2.778993245,1.983670709,2.225125737,1.673045544,3.542773637,2.242433008,3.722587966,1.864488077,2.010282979,4.649608375,2.200280792,3.388395399,3.53152115,3.577893246,1.571219222,1.247135022,3.102334521,3.095174644,0.990700649,1.437403102,2.490446697,1.909097781,1.937934521,2.328567832,2.810740949
2017/8/31,2.121871306,3.274094117,2.947697718,3.308776218,4.308996844,5.553469855,4.260817705,5.241931234,5.369239889,4.280423607,5.863855849,4.806087329,5.571604072,4.551105187,3.270372396,5.998254074,4.776120649,5.883622249,5.982568771,4.289114952,5.662172305,5.49742662,5.727018224,6.878677278,7.7739525,3.510206978,5.393279391,7.31320346,4.001510355,5.578099379,6.646872989,4.434318962,5.047828383,3.632232042,4.911884587,7.842482833,7.448730048,5.234029573,5.257820341,3.636768197,4.013891679,7.862764589,3.571849223,5.754978559,4.090985725,4.125690271,3.527659038,4.32411961,6.3450522,5.26719267,6.964740685,4.082936014,5.119393215,5.365626046,4.074331908,4.85538204,5.9764798,5.483986371,6.405381325,5.010236687,4.006791105,5.054166169,4.62181484,4.611390672,4.995326594,4.1283132,4.8184902,5.188196603,4.295505216
2017/9/30,2.184972349,2.74818519,2.583101779,2.607834612,3.21334105,2.696219573,3.562749004,2.945006925,2.735191702,3.193642659,2.439368276,3.262026236,2.842534747,2.887057366,3.172339972,3.247628246,3.573925688,2.637548239,3.1770928,3.208806822,2.67236754,3.832294648,4.207670354,3.964849255,4.198331352,3.140105596,4.277312282,4.811960588,3.354482015,2.848930671,6.312533589,3.880095011,3.411457627,3.675732515,3.192699167,5.802207785,5.82769081,5.240604338,4.560011781,4.275476404,5.398527185,5.996941749,4.199419429,5.547785382,4.567817952,5.500678527,5.386396896,5.597195838,6.087944323,4.146816279,6.879682608,5.360065071,4.985190528,5.379427546,5.475801945,4.625468475,6.470913567,6.794474913,6.511204543,5.749474636,6.551935353,6.878814961,5.895755917,5.962482885,6.538851544,7.01512811,6.615922733,7.9603147,7.691492154
2017/10/31,1.361497264,1.363434328,1.442167007,1.351706977,1.853123459,1.138039242,2.209136626,1.017446757,1.096706667,1.950701745,1.531723788,1.390661745,1.308549623,1.647402512,1.935972644,1.841144989,2.305674312,1.211760728,1.248221685,1.796184521,1.537236954,1.928875048,2.162657923,2.08370558,2.359036278,2.256044695,1.941439157,1.789787982,2.046400485,1.66477559,2.161157943,2.354785103,1.745417568,1.993169848,1.719375357,2.666723423,2.637079737,2.060468414,2.362942096,2.004960765,2.357597344,3.059385807,1.974855106,2.722740464,1.947675004,2.724977676,2.461168558,3.294026492,4.375083585,3.617060278,4.691460391,2.680925684,2.908694985,4.241247906,3.28338586,4.001738651,4.0455631,4.899960303,4.173694505,4.451066405,5.662063781,4.786242852,4.212626039,4.047590032,6.450256825,5.321353894,5.856730071,4.618966819,4.081565158
2017/11/30,0.107782461,0.156284186,0.129102593,0.11009578,0.300412482,0.15015312,0.20576194,0.067777662,0.130386137,0.258018443,0.069096797,0.073611354,0.218775019,0.338732267,0.377267698,0.092039868,0.37611661,0.146264873,0.087971343,0.34905353,0.225847364,0.091916395,0.241644817,0.126709501,0.176504923,0.331986062,0.155422809,0.127508838,0.348599916,0.320747819,0.139290109,0.339197434,0.343306023,0.396798695,0.219494852,0.147094887,0.151093938,0.168272469,0.165155945,0.418110243,0.302489423,0.140074533,0.444353469,0.216364054,0.386334804,0.3112031,0.613933019,0.25586971,0.196070293,0.31214774,0.288422236,0.47863299,0.270053225,0.35072078,0.554079594,0.357493739,0.291905202,0.323056754,0.243437282,0.400088004,0.390507735,0.413988802,0.494810868,0.575238459,0.521733211,0.520018899,0.529022981,0.883487409,0.883480519
